case_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-IB-AAUN,0.032059494,-1.7727349,0.113480665,0.026384845,-0.34472197,-0.5670628,-0.94207424,0.40613446,2.3147957,1.0014739,1.2481456,-0.80536205,2.0160074,0.43926567,1.7728909,-1.2118757,0.41799244,1.3839669,0.2845168,0.3910684,0.55490756,-0.4732126,-1.5220494,0.06183178,-1.2076325,0.3661939,-0.60614073,-1.3343285,-0.7972367,-0.1954454,0.3574162,2.06709,-1.7162349,-0.5979605,0.45264566,-0.41736454,0.5266662,0.42996868,-1.0531453,2.538835,5.010496,-0.06922775,-0.39863914,0.33579564,0.27917898,1.6024859,0.8887345,1.1443696,0.73965514,-0.17997697,-0.24068004,-0.853837,-0.15870336,-0.7163906,-0.22274421,0.33969012,-0.2804939,1.8241432,0.801736,-0.23284641,0.8051709,-0.6702336,0.46746212,-0.27545977,-0.437606,0.09018846,-0.92806524,-1.5055757,-0.49120864,-0.29028124,0.20978156,1.4759395,-0.6702135,0.4590826,0.8205358,-0.035076424,1.25108,0.29994652,0.34587103,-1.6858184,1.5742552,-0.5342324,-0.76761794,-0.30646434,-0.3940627,-0.6472245,0.8704518,-0.40457633,-0.9174242,1.0658873,2.3232224,0.5107473,1.3860013,1.2961121,0.9135273,0.648458,-0.028570287,-0.22465813,1.1818261,-0.47887135
TCGA-IB-8127,0.4129761,1.6641842,0.14468917,0.1242653,1.0427759,-0.89175904,-0.713293,-1.9432614,0.44078138,1.2702031,0.7220997,1.1930991,0.93821716,0.4137062,-1.466677,-1.605345,-1.994651,2.3734918,0.81740904,-1.2074159,1.7984821,-0.117657885,-0.30646104,0.80588084,-0.507106,0.013551518,-1.89307,0.92084837,1.1536283,0.6528268,-0.46802232,-0.5277082,0.66113496,-0.8455943,0.5089103,0.34571955,-1.2478184,-0.21408097,0.3264226,0.21048227,-3.4815152,-0.00699912,-1.4314829,1.5064251,-0.9591834,0.8992759,-0.71665,1.0790648,-0.30376855,-0.97403926,-0.20535727,0.59440726,0.46672854,0.15058552,1.5969428,-1.8799909,0.9044109,-0.24781536,0.9537472,-0.30555236,0.07650499,1.1873872,-2.1541398,0.13619462,-0.20934528,1.2632719,-1.3962686,1.3346043,0.099657714,0.33848202,-1.2677281,-1.4734607,1.927401,0.7974528,-0.085707456,0.78759223,-0.47188565,0.2932984,-1.0007658,0.05414157,0.09352471,-0.82684135,1.6837596,0.8668801,1.4028058,-0.47398672,0.7952621,1.5111347,1.0245205,1.0516812,-0.6502074,0.3923342,0.655369,-1.3474073,-0.048635066,0.07345561,1.2081668,0.35943344,0.61131036,-0.40622172
TCGA-3A-A9IV,0.9730413,-2.1689029,0.12172959,-1.605454,0.6628683,-0.5996342,0.58399665,-0.6969973,2.4419627,0.60410863,1.8427702,1.7705648,1.9214709,-0.68892515,-1.091142,1.2302779,-0.22323555,-0.59800744,0.83950484,0.10215753,2.0111835,0.25130436,1.3773769,-1.4508951,-1.8816313,-0.5497425,-0.91566485,-1.6237901,0.6136321,-1.0101041,1.4081559,-0.44069722,-1.2644515,1.2174321,0.8309061,0.6342654,0.33732146,-0.57560706,-1.6473584,1.8599977,-1.6971552,-1.1257616,1.1797646,-0.59571385,-0.5825835,-0.89792925,0.37684262,-0.9073374,-0.739048,-0.35354468,-0.60229623,0.8707428,0.09331693,-0.35308874,-0.3665602,0.059909046,-0.8052475,-0.36810654,0.19573367,0.47155198,0.09997828,0.67222977,0.5962258,0.4447562,-0.17544413,2.3291326,0.094302334,0.55296123,-1.4512,-0.47620887,-1.2593331,-0.18361408,-2.9623518,1.1502163,-1.6097351,0.5494269,0.90571594,-0.5584885,0.2730404,0.43443462,0.0734428,-0.8826764,0.29346392,0.87326634,-0.10268865,-0.97402143,-2.4052327,0.47335455,1.2772684,-0.47078606,-0.3920922,1.0040467,1.3085247,0.29384288,-0.751968,-1.3550434,0.73358357,0.16075686,-0.9350094,-0.4365489
TCGA-FB-AAPS,-0.4115991,3.005989,2.2823575,1.1351472,-1.1772107,-2.2046757,-0.73315036,-1.216028,-0.74399614,-1.7255571,0.23239067,0.09460312,-0.773497,-1.7145609,0.71683437,-1.4037615,-0.050303757,-1.2622209,0.7467029,0.2181517,0.9541293,-1.8160107,-1.4635612,0.029281497,-0.1673779,-0.8337313,0.81624347,1.0189563,-0.8343375,-0.05763504,0.5279367,0.18993104,1.1133412,-0.8327365,-0.34583634,0.3896763,0.6312584,0.17900747,-0.60772127,1.7220211,-0.6761919,-0.32617807,-0.40125746,-0.5008392,0.87105834,-0.7888565,2.3804948,-0.92035705,0.39689708,1.088516,0.49040744,0.6424692,0.074915685,-0.49226397,0.013296157,0.6105392,-0.6019894,-1.0197966,0.14534453,0.38163877,1.1237882,0.049720094,0.08962671,-0.61882156,0.6872376,2.016022,0.22485083,0.513773,0.04993786,0.7530691,-0.62772685,-0.591684,1.0301205,0.02287965,-0.71424794,-0.024188723,-0.043301463,-2.6014671,-0.15141624,0.9997748,0.076757,0.13107589,-0.048213944,0.5826018,-0.2482721,1.7147533,-0.16123736,-1.8071781,0.64818466,0.43755174,0.1459503,-0.7541442,2.9800134,-0.046665423,-1.1537061,0.8173477,1.7402905,2.0259464,-0.23137285,-1.614134
TCGA-FB-AAPZ,0.020357037,0.7187912,1.5277894,-1.1629121,-1.9126813,-1.511511,-2.16325,0.03054864,-0.8824442,0.9702803,1.0942214,-0.5495839,0.9493047,1.0050548,0.3361532,-0.7191969,0.06427041,-0.19794905,-1.4884537,-1.4561058,-0.23333721,0.35004064,-1.023378,2.2711627,-0.23998839,-0.49281004,-1.2860416,-0.22460198,0.5122024,1.3278573,2.133981,-0.6004579,0.85087633,1.1747466,1.4405309,0.5156036,0.20596105,-0.55924535,-0.4053444,-0.55482984,0.10517629,0.9526001,-2.0753498,-0.1840651,-0.80024236,0.098538876,0.39735433,-0.29519653,0.26593578,0.91418463,-0.028946504,-0.04173537,0.15579456,1.8850464,-1.3123236,-0.8186009,-1.2409306,-0.31680802,0.8287729,0.6206308,0.4885481,0.30821556,2.16463,0.15825,0.28409225,2.2113428,0.9682803,-0.72085595,0.0072833523,2.9433708,-1.5876638,-0.9788691,0.44052064,1.7082896,1.1999782,-1.6399298,1.5839967,0.05535102,-2.109699,0.08801055,0.9517307,-0.3543181,1.3615137,-1.1331594,-1.0314527,-0.08856417,1.4741606,-0.8960362,0.54641163,0.45462567,1.0973303,1.6769114,1.3161509,0.33475047,-0.20325872,1.7256045,2.0608926,-0.14633238,1.2800676,-0.49434632
TCGA-IB-AAUO,0.9235051,0.41869527,-0.9063292,0.6941282,0.3925278,1.3497574,0.6617298,-1.1188648,-0.22215244,0.04365456,-0.8579524,-0.10364601,-1.3041774,-0.583268,-1.9555651,2.1628535,0.58981097,-0.7041778,-2.8831732,-0.73216707,-0.33793548,0.13668823,0.013385892,0.579752,1.8360078,-0.3375877,0.5395528,0.88120216,-0.060975946,0.0016663272,0.77079624,0.06331856,0.5141233,0.63206774,-0.68152344,-1.4041045,0.34727022,-1.4480307,0.6967773,-0.32404873,0.113014705,0.7314397,1.3367885,0.45320615,-0.6883315,1.053511,-0.72617024,0.77466446,-0.12697369,-0.4652958,-0.028989583,0.56081593,-1.1771774,0.60336494,0.684819,1.4435302,-1.6056262,-0.4194094,-1.1245482,0.13778412,1.2467544,-0.91107607,1.4209375,-1.3228834,0.18909839,0.093714744,-1.3571405,-1.8679626,-2.2124681,-0.68858445,0.68549204,0.6334641,0.3061955,1.1249864,1.7255739,-1.142521,0.38933784,-1.008745,1.1099991,-0.7743507,0.5238706,0.008124579,-0.1424635,0.1479598,-0.45336092,-0.2530483,0.6958513,1.9182807,-0.5514706,0.9555398,-0.3123283,0.01307182,-1.8850999,-0.49583843,-0.07380465,0.9603541,1.1923549,-1.8241702,1.8593395,0.06857537
TCGA-3A-A9IR,-0.0014408678,-1.5058508,0.72131634,1.4703825,1.3889481,-0.7170011,-1.0569603,0.90147156,-1.454649,-1.2096131,0.34309334,0.38491437,-0.9556531,0.52567554,1.530167,0.02228102,-0.36437476,2.093271,-0.28461146,0.8138813,-1.6346471,1.1586908,-1.6148928,3.133152,0.36226958,-1.0328386,0.3632524,-0.24472128,-0.13934678,-0.35282212,-0.5427716,0.8281487,0.20790887,-0.4615623,-1.0163668,0.6096327,0.7495347,-1.1666727,0.12157445,0.5897488,-2.146211,0.137999,-0.4319551,0.8680784,0.110807285,0.5978594,0.83295614,-1.0786045,-0.17301309,0.4917254,2.1660218,1.100279,-0.46988118,0.98481965,0.22783077,0.3533271,1.1180481,0.10174373,-0.40498397,0.006887622,-0.041272223,-0.88996196,0.110529765,0.3687684,0.42837343,0.7645102,-1.4967251,0.073562264,-0.85662997,-1.401011,0.48385593,0.9179487,-0.22334409,-0.7419046,-0.45762238,0.18832475,-0.26055545,0.053404868,0.43896767,1.1062021,0.4174039,0.98741305,-0.9630912,0.6793212,0.5812173,-1.9655647,0.77396196,0.41648287,1.894701,0.28207505,-0.58466846,1.5766299,0.067233555,-0.92550975,0.47974458,-1.3243291,-0.86270213,0.69442874,0.59898174,-0.8281956
TCGA-IB-7893,-0.18952693,-0.110237405,-1.0926118,-0.2595365,-0.76552343,0.14734302,1.245615,-1.4688032,0.3724808,-1.3745522,-0.026391089,0.9853271,1.0748919,-0.34616536,-1.0301781,0.9180405,0.07360917,-0.566192,-0.6335667,0.900111,1.64975,-0.4326588,0.026509585,-1.1848099,-0.20286642,1.065942,1.2360924,0.10612285,-0.850378,0.37801424,0.65390456,-0.50652057,1.5760397,1.3784872,1.4464641,-1.4911845,0.82461053,-0.293643,1.012808,2.0406888,-2.919051,0.44135606,-1.9343487,0.65351856,0.85768026,-1.4696926,-0.2511326,0.59930444,-0.06268842,0.19729471,-0.029144168,0.48540425,0.16207063,1.598412,0.82368624,0.2282233,-2.3557196,0.16190118,-1.0013206,-0.04089903,2.1758642,-0.59714574,0.38443714,-1.5610638,-0.10996081,-0.29006794,-0.6625657,-0.16698214,0.49073207,0.08595173,-1.3312316,-1.4687494,0.5252571,-0.24053153,0.55381405,-0.29473346,-0.4115164,0.9770277,-0.63131374,-0.75828916,0.15954092,0.11165754,0.576894,0.2900527,1.3938464,0.32047176,1.9002589,0.54501325,0.074311696,-0.5996083,-1.5545785,0.54887867,1.1890577,-0.685263,2.7147832,0.69388723,-2.7624772,-0.78855026,0.9234232,-0.39693093
TCGA-FB-AAQ2,-0.067987606,1.3202077,0.14027375,0.8731446,0.379121,0.1449054,0.030181687,-1.7963308,-0.5155169,0.8557229,-0.64045,-0.11881684,-0.92279446,1.4659874,-0.5727495,0.7649117,-0.62350893,1.0488622,-0.92173934,1.1848717,-0.76587534,0.42194673,0.06732747,-0.42840648,1.8276649,2.3724804,-0.02232331,-0.20576102,-0.86115676,0.89881927,0.73329157,-0.64526737,-0.57761174,0.15810025,-0.3376986,-0.55276513,-0.6160794,-0.6901114,-1.7913804,-0.23623553,-5.411919,-0.80454564,0.20882425,0.73703456,-1.199511,0.037035424,0.05151604,0.5445685,0.5862974,0.00574331,0.5026119,1.5455,-0.62364215,-0.47511786,-1.528166,0.7447399,-0.8981439,0.1856612,-0.0055832556,1.1207232,0.21748921,0.61876416,1.5183233,-0.76256657,0.9755733,-0.16905549,-0.17454304,0.9265082,1.6355864,1.0046743,1.2226925,-0.640371,-0.520334,0.47397596,0.6973682,-0.65531695,-1.9857965,-0.86147714,-1.5581744,-0.533087,1.0548842,-0.48168254,-0.13736635,-0.99371326,-1.6588359,1.0220526,0.6938898,-1.0351985,-0.2516931,-0.5398168,-0.4127708,-0.8995485,-1.0120645,0.42214656,-1.3331252,0.6618624,-1.548741,-0.12563565,-0.78731215,0.5424615
TCGA-IB-7647,-0.9164416,0.6500283,0.21949005,-0.30997992,-2.085095,-1.6033114,-0.96687394,0.33700216,-1.1279705,-1.202577,-0.2619738,1.157752,-0.2640975,-0.01733768,-1.4800535,-0.5984991,1.7447782,-0.39972752,-0.6572576,2.2431107,-0.14912114,1.3007357,-0.74800116,-0.30969337,-0.86418545,-0.23945802,-2.0544593,-0.830292,2.205014,-0.24801207,1.9440529,-0.49569082,1.2865618,-0.1149673,0.17675239,-0.8469501,0.36009717,-1.5845609,1.9343822,-0.05432585,-0.8916778,-0.513805,-0.055935785,-1.3965924,-1.0423247,-0.33984298,0.5061577,-0.26731002,1.0300055,-0.95185417,0.7846582,0.96161175,-1.2326901,-1.4507166,0.07057443,-0.2876258,-0.22401929,-1.1428872,-0.6361861,-1.8509955,-0.36799502,-0.7006179,-0.6885377,-0.72139233,-1.8667859,-2.3095345,1.8205094,1.4688159,0.6889936,0.8064482,0.75621086,-0.87532836,-2.2458355,-1.3748454,-0.79666966,-0.8701915,-1.9828887,-0.7216555,-1.480132,-0.05026973,1.3211986,-0.6245732,1.3973095,0.108941376,0.06105211,-1.5097129,-1.717791,1.235792,-1.237345,-0.33375242,-0.9330311,0.12248602,-1.7747684,1.2369467,-0.21255791,-1.913224,0.84626323,-0.49989307,0.2486912,-3.0532608
TCGA-HZ-8001,1.3268659,-0.7654527,-0.5174555,-0.15801655,-0.77555966,-1.722303,-0.35856348,0.25129986,-0.4733997,-1.4185656,-0.6485193,0.9791481,0.6434454,0.7316489,0.7487347,-1.1284837,-0.72786653,1.5415576,0.5603674,1.3284272,2.0147753,0.043500632,0.5278163,-3.3936093,-1.1504698,-0.5199057,1.972732,0.547011,-0.13874951,0.5754335,-0.015157044,-0.41186866,0.2643299,0.9265533,0.58707416,1.4611229,1.2012225,-1.2662079,0.6386602,-0.2029318,3.1593902,1.3608031,-0.7899735,-0.48962486,0.98609424,0.3202226,-0.7137088,-0.024212837,0.5326093,0.51577556,1.7975364,-1.1100153,0.53494465,0.54346085,0.93460363,-0.9291122,0.19879621,1.0337206,0.08908796,-0.83937895,0.90989274,0.19414347,0.14979693,-0.8427526,0.9638618,0.11888689,0.6235352,0.75416934,-2.0368524,-0.08717002,-0.19276139,-0.81680715,0.63096964,1.0236208,-0.48923346,-0.65698624,-0.67072964,1.4025393,0.25439036,-0.92122006,0.53979015,-0.24475354,-1.1668482,-0.7253702,0.27862298,0.26443347,0.75641805,-0.13466315,-0.13516414,0.120726034,1.1177083,-1.1564786,-0.2242229,0.5297016,-0.68859875,-1.166091,-0.4779942,-2.0008543,-1.2279683,-0.6180943
TCGA-FB-AAPP,0.58610666,3.6954513,-0.29493365,-0.9375313,0.13000771,-1.720318,-1.4771438,0.35612786,-0.93000114,1.3168981,-0.3803655,0.6138303,-0.19455016,-0.16235562,0.40197793,0.8184796,-0.20446128,0.3361021,-1.0968652,0.050098777,-0.60286033,-1.2316291,1.167193,-0.73472416,-0.21957396,-0.49075794,-0.79748094,-0.008340247,1.1894609,-0.5265206,0.33376282,0.0056001395,-0.75782716,0.8389914,0.016037133,-1.9466798,-2.135415,-1.136682,1.9282961,-0.57631886,0.7943335,-0.12722072,-0.42313278,0.60640776,-0.447262,-0.11526587,-0.64777064,-0.4837147,-0.86579704,-1.2182167,-1.0058792,-0.27377826,-2.2646997,-0.23204306,0.3572105,-0.42464855,-0.76219857,0.058381543,0.82822347,0.9803009,-0.62367606,0.9055887,0.5479747,-1.0475422,0.9228422,0.7827189,-0.982238,0.0075763166,-0.060481764,1.8402561,-1.3782403,2.0330312,-0.84412503,0.037991077,-1.0314933,-0.3244437,0.084873684,0.01066488,-0.23917508,1.192263,1.0415021,0.31563082,-0.16359109,0.96190983,0.6055632,-0.48370522,0.8381972,1.7565997,0.43646133,-0.7077294,-1.8038168,1.7166096,1.3479948,-0.97368103,-0.01120539,-0.2507687,0.68649,1.6997595,-0.40825957,0.26847306
TCGA-2L-AAQL,0.9220433,-0.82853776,-1.878665,0.13846323,0.2517507,-0.10654773,-0.13697322,0.4270907,0.4971665,-2.1170135,0.714444,1.0660164,-1.463242,-0.2827576,-0.57363117,0.81551296,-0.04549884,-0.41114482,-0.06482661,-0.6994902,-2.6314948,-1.4008453,1.8589225,-1.6219974,0.23503056,0.11245899,0.30148286,1.9833541,-0.79620767,-0.6847143,-0.5565132,1.47847,-1.1783717,0.689681,1.5201411,-1.8719746,-1.7945228,-1.2383573,0.10098698,-0.08135085,-0.8752698,0.040496893,0.5200874,0.56537724,0.6089057,1.9368949,-0.42020005,-0.7941002,-2.3452225,1.6323061,-1.0463334,0.423422,-0.21177514,0.6450801,0.7521039,0.35051173,2.7027469,-1.1641916,-0.313289,0.09274104,-1.4437006,-1.0681738,0.79795504,0.53052413,0.11210367,-0.33349028,0.39509282,-0.5042446,-1.6892145,-0.74063873,0.58786803,1.7686855,-1.1035573,0.060586616,-2.0888765,-1.1067135,-0.08215116,-2.8276808,-1.0194888,1.2515836,2.4366474,-2.224473,0.6327722,0.21799418,-0.02811151,-0.13551362,0.24882263,1.2758108,-0.47549754,-1.694017,3.7035673,0.33443874,-0.40035686,0.44607463,-1.2888561,0.25188762,0.32057184,1.5025585,-0.07436187,-0.7765484
TCGA-FB-A7DR,-1.1673161,1.3519634,0.21195593,-2.4533226,-1.7526116,-0.77123904,0.3056636,-0.5761078,0.095026515,-1.94519,-0.1773001,-0.63192683,0.60929966,0.22641285,0.7862044,-1.869927,0.67052436,-1.1294185,-0.2919392,-1.6793287,0.8417327,1.9656385,-2.7265983,-0.50716805,1.4084717,1.3770484,1.1321404,0.67330855,0.6657069,-0.49096566,-0.6242689,1.6919774,-1.7760733,0.2837268,-0.4082984,-0.25487682,-0.0074895285,0.44091174,0.5112279,2.2561038,-2.294237,0.9087416,-1.072618,0.34602752,1.006745,-1.4050794,-0.17832792,-2.4393563,-0.44721216,0.6907856,0.96032083,0.34649545,-0.72408426,-1.6778717,1.8481303,1.3113663,1.360438,0.22550046,-0.95219266,-0.5301209,0.066714,0.16654238,0.27989826,-0.42514724,-0.6203235,-1.3285962,0.40595996,0.5459369,2.052509,1.5250571,0.93332034,-2.0910916,1.6267872,0.7356201,-0.3232306,0.07213997,-0.69653165,-0.5220481,-1.3351709,-0.52230215,0.48108947,0.83973265,1.1089002,1.3084042,1.4059592,-0.9593953,-2.0798078,1.665615,-1.1528628,-0.30940706,0.50092465,0.13829294,-0.30443263,-0.18031989,0.2632503,-0.286079,-2.1574652,1.4788941,-0.36545965,-0.08533523
TCGA-IB-AAUQ,0.7682093,0.40532184,-0.4513989,0.27589914,-0.59519297,0.92500055,-0.54053867,0.03902705,-0.5206084,1.0358835,0.44936126,0.3665405,1.3870506,-1.3388034,-0.49975497,1.2263306,0.2599898,0.55072427,-0.6026482,-0.48388895,-0.63740975,-0.6193326,1.1598848,0.5432206,0.07415509,-0.6118032,-1.6613992,-0.5940061,-1.718477,-0.7239695,-0.9298534,-1.2776402,1.7776804,-1.2442733,-0.74247825,0.10663099,-0.37898004,1.8310599,1.8293846,1.2356925,0.14583722,0.08386665,0.10525441,0.011387497,1.759775,1.2046742,1.3773158,-0.2865421,1.3735404,1.4621793,0.52429,0.0045950413,1.7601542,0.21563564,-1.6878552,-0.55441314,0.84483004,0.54003316,0.95448035,-0.69563794,0.6420701,1.0276906,-0.22143431,-1.0144492,-0.45404118,-0.08600225,-1.1445346,-1.5075593,0.17484587,0.6190397,1.109771,-0.13430524,0.081400394,0.9198664,-2.386745,-1.6266928,2.1005237,-1.5557806,0.6230564,1.6629032,-0.9800304,0.92789763,0.5623373,-0.26262397,-1.2647823,-0.36021692,-0.91028833,-0.6831354,-0.5453833,0.5513629,-1.2462795,0.7374884,-1.0398369,-0.5628499,0.005822923,0.7094358,-0.55739665,-0.20040575,-0.18456088,-0.5493921
TCGA-IB-7646,0.40109342,-0.90997773,1.8542259,1.0976366,-0.24179685,-0.58091164,0.40480134,-1.4368916,2.117301,0.93811846,-2.1186218,0.60310227,-2.8218558,-0.9360973,0.9132432,0.9280921,0.34498495,0.29072073,-1.9587866,0.3219853,1.3356407,-0.5261344,0.33167133,-2.871968,0.050620228,-0.8214249,-3.1917179,-0.3679058,-0.7515804,-0.78358465,-0.062237352,-0.29274905,0.5146425,-0.66466147,0.43506175,-1.3607372,1.0821415,-0.69203883,0.5858616,0.9970624,0.2241794,-0.5531897,0.98505384,-1.8019856,-1.1045164,-0.18628001,-0.68763196,-0.91602385,-1.1116657,-1.1896888,-0.5885508,-0.29449427,-0.38008857,0.6184811,0.17301321,-0.8892783,0.48217124,-0.42406058,0.97939396,-0.26963022,-1.9156625,0.4355744,0.3778801,-0.35379398,1.5860202,-0.4474325,-0.6791011,0.10640642,-0.63273025,0.8965916,1.2601101,0.33939695,-0.67723376,0.30485305,-0.4614535,0.5260176,-0.74941707,-2.1001983,-1.0257459,0.94684005,0.24003413,-0.3265547,0.402055,-2.4774356,-0.42827523,-0.16864967,1.2515391,-0.41804156,0.9279543,-0.22828773,-1.1405109,-1.1475645,0.4531994,0.3155125,-0.2895982,1.7580283,1.2460835,-0.51608413,1.3708868,-1.4550575
TCGA-2L-AAQI,-0.45495716,0.9852867,-0.35801563,0.10502054,-1.3050135,0.06995672,1.957747,0.15618005,-1.0632708,0.09453942,-0.47168708,-0.21420826,-0.89457923,0.031086892,0.06941657,-1.4172579,-1.7030612,-0.6829679,0.34679547,1.9025797,-0.1992982,1.1756904,0.32686013,0.4932248,-0.30649894,1.4779054,-0.78273517,-1.4910803,0.43735814,-0.4789801,0.6428554,-0.20051296,0.988664,0.7059153,-0.0040147305,1.4768599,-0.3290491,0.24233204,0.6133047,1.191257,-0.45410597,0.31369066,-0.30288228,0.38916704,0.47697085,-0.7655993,0.2296705,-0.3729956,0.1924845,1.6156436,0.9568949,-0.18917848,-0.10605437,0.4987857,2.3006208,1.9039464,-1.093889,-0.29749703,0.28045478,-1.4408641,-0.8922884,0.23729226,-1.5801425,-0.83614534,-0.853451,-0.10407643,0.25762177,2.3691928,-0.22549148,1.032807,1.2108095,-1.2598124,1.0470477,0.085759886,-0.22576122,0.42391092,1.9139303,-0.6751764,-0.9156057,0.37092215,1.5605487,0.097639024,-0.13857198,-0.5334432,0.51473,-1.3093253,0.611247,0.33314508,-0.66877025,0.14250045,0.68158495,0.29055184,0.8811238,-1.6176474,1.5407481,0.73058254,0.63044685,0.94452703,0.6857921,0.37413973
TCGA-HZ-8637,-0.12261075,0.5288849,-0.031069636,0.789729,2.594964,-0.13539648,-0.6532445,0.6079384,0.20423713,0.011886179,-1.7274342,1.5321364,-1.2227488,0.38911858,1.4715887,1.2950981,-0.06371406,-0.009735808,-0.6197315,-0.77726513,0.3529493,-2.3836899,-0.55010206,-0.8828532,0.4138506,1.1946707,-0.1549676,0.3539483,0.7033734,-0.9095273,1.67238,1.9933133,0.6679861,-0.138515,-0.9208931,0.6652694,1.1177148,0.2619973,-1.0899125,-0.07870172,1.8566718,0.30444092,-0.28681582,2.1498606,0.7903659,1.8030688,-0.8533147,1.6866242,0.38479912,-1.0955719,-0.16475283,0.5131149,0.3204756,0.17272191,-1.0581732,-0.85930365,-1.0953916,-1.1303709,-0.810794,-0.9243788,-2.0427449,-1.497842,0.5697571,-1.7634171,0.5958516,0.041224837,-0.11120814,1.1964135,0.9426254,-1.7090402,-0.39309543,0.5859521,-0.9308263,0.052995816,1.4207873,1.6243435,-1.7198099,0.11903629,-0.09864417,-0.8673625,0.76051486,-2.5713775,-0.37291658,-0.36194676,0.9193282,1.0165346,0.8476123,-0.80353767,0.14108789,-0.6324598,1.3521268,-1.2764739,-1.7390378,-0.23606381,-0.35083893,0.8240163,-0.34323245,0.5032706,-0.49847144,0.19902933
TCGA-IB-A5SO,-1.160109,1.7974652,1.3087308,-0.54426533,0.005293236,0.27589896,-0.5685657,-1.1444987,0.22475123,-0.18565221,0.572092,-0.601163,0.30490544,-0.3335626,0.040973827,0.42340326,-0.06411852,-0.03600432,-0.25632584,0.93380785,1.6625835,-2.3831027,1.5256771,-0.26976168,-1.5349402,-0.7168121,1.0580829,0.41412926,-1.3910122,-0.20373985,0.46918336,0.031741276,-0.7562892,-1.0518432,0.8498182,0.54241747,0.83011377,1.2647163,0.42159075,1.543719,0.81423575,0.3032057,0.9531428,0.3374529,-0.73976904,0.8012834,0.449293,-1.0112848,-0.9571867,-0.67822355,-1.9128723,-0.79027575,-1.4757835,-1.8154975,0.3908065,1.0768476,-1.6223849,-0.4071173,-0.67271835,1.6216841,1.8880562,-0.66448975,0.6177671,0.27997628,-1.5230864,-0.71716285,-0.647195,2.078244,-0.8115432,-0.9545946,1.0604692,-0.81024367,2.3572147,-0.6930245,0.49013406,0.056776717,-0.2552605,0.6091343,-0.37086082,1.0839342,0.77410793,0.7328968,0.55602056,0.89081806,-0.5334228,-1.8424257,2.4166365,1.0011669,-0.62352514,-0.41047484,-1.6350638,-0.8195042,0.037232965,-0.9191979,-1.6723778,1.0921776,-0.7966841,0.43907738,2.0014904,-0.13200188
TCGA-2L-AAQJ,1.0433441,1.3635404,1.996883,-0.83877164,0.759253,1.5742658,-2.0278988,-0.33716166,-0.4458697,-2.3686693,0.9249469,0.3240384,-1.6599,0.7076688,-0.2673242,-0.8816128,0.30817044,0.6118153,0.64106655,0.40461856,-0.95333886,-0.7344141,0.38550064,2.566653,-1.2599053,-2.8415442,-1.066124,1.1126082,-0.45047617,-0.61873215,-1.6971986,0.77929205,-0.22255564,0.67324394,-0.07881275,0.04418385,1.8797727,2.3279717,0.1791226,0.6811123,-1.4088289,-0.01666537,1.4895903,-1.5854713,0.48423982,0.96722007,-0.9141288,-1.7904587,-0.18302125,-2.443279,-0.24655896,0.08069886,0.7865317,0.32414296,-0.28271043,1.7028053,0.37893173,-1.1300374,-0.3967794,-0.11304054,1.6068034,-0.056486696,-0.3922227,0.2635533,0.31090572,1.3715143,0.1675933,-2.8643906,-0.60520333,2.1018772,0.43869063,0.38953215,0.08071381,-1.0097429,-1.7228976,0.37546447,-0.11558165,-0.35166597,-1.2397891,0.13020366,0.7920387,-0.03828442,2.32293,0.9252185,-0.4625293,-1.3476307,0.40227434,-1.1451397,1.5009495,-0.56164014,-2.5025122,0.18654945,-1.3202479,-0.5790771,-0.9364299,-0.74429345,0.88021064,-0.29922217,0.91038775,0.61877
TCGA-LB-A7SX,1.091417,-1.7744215,-0.14266199,-0.18967506,0.62963575,-0.18214273,-0.46949142,-0.22880578,2.1020365,-1.3125871,0.6552084,-1.2931633,-1.2741712,-0.9567632,1.1899756,-0.44101733,0.0007621646,0.18434727,1.8927593,0.30651635,-4.5721755,0.8612926,2.3264806,2.8882594,1.4775122,-1.3441963,-0.62316906,0.31717232,1.2428504,1.6080525,-0.78963435,-0.47702417,-3.139359,-0.38562614,0.27922952,-1.138751,-0.90326494,-1.1876664,0.8172699,1.5106521,3.030614,0.17939037,-0.017367244,-1.0205078,0.94559085,0.6519732,0.22148734,1.314184,-0.31538,0.06964161,0.25528872,0.5562245,0.6772175,0.28220516,-0.1311754,0.40046144,-0.011005089,0.33840156,0.3942271,-0.32859167,-0.6988974,-0.27975962,0.34751976,1.7830472,1.5126005,-0.38528302,0.34454206,2.0565903,0.62852865,0.22837698,1.6138684,-1.7485127,-0.4569378,1.545087,-0.4113865,-0.025196582,0.14671499,0.7740449,-0.06475108,-0.10123263,-0.39282882,-2.1666293,-2.160808,1.67976,0.7429696,0.96269965,-0.2990582,-0.65072787,1.6046695,-0.28649378,-0.97461605,0.4996629,-0.35047027,2.0251849,0.5224203,0.72363925,0.5180197,-0.9028434,0.6136678,-0.8572305
